iso3	interview_id	q86
CAN	124074126	2
CAN	124074192	2
CAN	124074232	2
CAN	124074233	2
CAN	124074237	2
CAN	124074241	3
CAN	124074245	1
CAN	124074246	3
CAN	124074256	2
CAN	124074262	3
CAN	124074278	2
CAN	124074289	2
CAN	124074290	2
CAN	124074297	2
CAN	124074302	3
CAN	124074313	2
CAN	124074316	3
CAN	124074331	2
CAN	124074338	2
CAN	124074363	2
CAN	124074369	2
CAN	124074382	3
CAN	124074384	3
CAN	124074403	2
CAN	124074405	3
CAN	124074406	3
CAN	124074407	3
CAN	124074416	3
CAN	124074418	3
CAN	124074574	3
CAN	124074582	3
CAN	124074583	3
CAN	124074593	3
CAN	124074606	3
CAN	124074607	3
CAN	124074610	2
CAN	124074626	2
CAN	124074628	3
CAN	124074630	3
CAN	124074652	2
CAN	124074658	3
CAN	124074663	2
CAN	124074664	2
CAN	124074676	3
CAN	124074685	3
CAN	124074686	3
CAN	124074698	2
CAN	124074714	2
CAN	124074715	3
CAN	124074718	3
CAN	124074719	2
CAN	124074722	3
CAN	124074740	2
CAN	124074746	3
CAN	124074756	2
CAN	124074766	4
CAN	124074771	1
CAN	124074775	2
CAN	124074776	2
CAN	124074784	2
CAN	124074807	1
CAN	124074808	3
CAN	124074811	3
CAN	124074815	2
CAN	124074825	2
CAN	124074826	3
CAN	124074827	2
CAN	124074835	2
CAN	124074841	2
CAN	124074845	2
CAN	124074866	2
CAN	124074869	2
CAN	124074886	2
CAN	124074892	2
CAN	124074894	3
CAN	124074899	3
CAN	124074914	1
CAN	124074915	2
CAN	124074931	3
CAN	124074940	2
CAN	124074945	3
CAN	124074957	3
CAN	124074967	2
CAN	124074973	4
CAN	124074980	2
CAN	124074984	3
CAN	124074994	2
CAN	124075001	4
CAN	124075003	1
CAN	124075006	3
CAN	124075008	2
CAN	124075025	2
CAN	124075027	3
CAN	124075041	2
CAN	124075045	1
CAN	124075050	3
CAN	124075057	2
CAN	124075093	3
CAN	124075097	2
CAN	124075127	3
CAN	124075146	3
CAN	124075147	3
CAN	124075151	3
CAN	124075156	2
CAN	124075164	4
CAN	124075169	3
CAN	124075171	3
CAN	124075180	3
CAN	124075189	2
CAN	124075193	2
CAN	124075197	2
CAN	124075203	2
CAN	124075207	1
CAN	124075227	4
CAN	124075232	2
CAN	124075271	3
CAN	124075283	4
CAN	124075297	3
CAN	124075306	3
CAN	124075319	2
CAN	124075333	2
CAN	124075355	3
CAN	124075360	3
CAN	124075364	3
CAN	124075376	2
CAN	124075385	2
CAN	124075386	2
CAN	124075404	3
CAN	124075407	3
CAN	124075413	3
CAN	124075425	2
CAN	124075452	3
CAN	124075458	2
CAN	124075490	3
CAN	124075491	2
CAN	124075657	3
CAN	124075681	3
CAN	124075683	3
CAN	124075707	3
CAN	124075720	3
CAN	124075726	3
CAN	124075733	3
CAN	124075751	2
CAN	124075753	2
CAN	124075756	3
CAN	124075765	3
CAN	124075771	3
CAN	124075775	3
CAN	124075782	3
CAN	124075787	2
CAN	124075792	3
CAN	124075798	2
CAN	124075805	3
CAN	124075808	3
CAN	124075810	2
CAN	124075814	4
CAN	124075821	3
CAN	124075827	1
CAN	124075833	3
CAN	124075835	4
CAN	124075850	3
CAN	124075851	3
CAN	124075858	3
CAN	124075865	3
CAN	124075866	2
CAN	124075958	2
CAN	124075960	2
CAN	124075966	1
CAN	124075967	1
CAN	124075970	2
CAN	124075973	2
CAN	124075990	3
CAN	124075997	3
CAN	124076005	2
CAN	124076015	2
CAN	124076141	3
CHL	152070013	3
CHL	152070016	4
CHL	152070020	2
CHL	152070021	3
CHL	152070022	3
CHL	152070023	2
CHL	152070024	3
CHL	152070027	2
CHL	152070028	3
CHL	152070029	2
CHL	152070030	4
CHL	152070031	2
CHL	152070032	1
CHL	152070038	2
CHL	152070049	2
CHL	152070065	3
CHL	152070079	4
CHL	152070099	3
CHL	152070104	4
CHL	152070111	3
CHL	152070115	3
CHL	152070118	3
CHL	152070126	3
CHL	152070145	4
CHL	152070146	4
CHL	152070147	2
CHL	152070151	2
CHL	152070152	3
CHL	152070170	2
CHL	152070174	1
CHL	152070175	2
CHL	152070181	3
CHL	152070192	3
CHL	152070193	4
CHL	152070204	2
CHL	152070208	2
CHL	152070230	3
CHL	152070233	3
CHL	152070246	2
CHL	152070248	2
CHL	152070256	3
CHL	152070261	2
CHL	152070267	3
CHL	152070271	3
CHL	152070272	3
CHL	152070274	2
CHL	152070280	1
CHL	152070282	4
CHL	152070284	2
CHL	152070285	2
CHL	152070287	2
CHL	152070288	2
CHL	152070315	2
CHL	152070324	4
CHL	152070359	2
CHL	152070363	2
CHL	152070364	2
CHL	152070433	4
CHL	152070451	3
CHL	152070455	3
CHL	152070457	2
CHL	152070458	2
CHL	152070483	1
CHL	152070486	2
CHL	152070489	2
CHL	152070490	1
CHL	152070499	2
CHL	152070500	2
CHL	152070502	1
CHL	152070504	1
CHL	152070505	1
CHL	152070506	1
CHL	152070522	3
CHL	152070546	3
CHL	152070591	3
CHL	152070604	2
CHL	152070606	2
CHL	152070609	2
CHL	152070610	2
CHL	152070611	2
CHL	152070615	2
CHL	152070618	2
CHL	152070619	2
CHL	152070620	3
CHL	152070622	3
CHL	152070624	3
CHL	152070628	2
CHL	152070636	2
CHL	152070658	4
CHL	152070668	4
CHL	152070698	3
CHL	152070699	2
CHL	152070704	3
CHL	152070713	3
CHL	152070717	2
CHL	152070725	3
CHL	152070726	3
CHL	152070745	4
CHL	152070792	3
CHL	152070873	4
CHL	152070875	4
CHL	152070877	4
CHL	152070883	4
CHL	152070886	3
CHL	152070889	4
CHL	152070890	3
CHL	152070895	3
CHL	152070898	4
CHL	152070939	3
CHL	152070942	2
CHL	152070948	2
CHL	152070986	3
CHL	152070994	1
CHL	152070995	3
CHL	152070996	3
CHL	152070999	4
TWN	158070253	3
TWN	158070373	3
TWN	158070375	2
TWN	158070377	3
TWN	158070441	2
TWN	158070461	3
TWN	158070472	2
TWN	158070487	2
TWN	158070489	4
TWN	158070510	3
TWN	158070512	3
TWN	158070539	3
TWN	158070542	3
TWN	158070603	1
TWN	158070677	2
TWN	158070733	3
TWN	158070780	3
TWN	158070996	3
TWN	158071055	3
TWN	158071100	4
TWN	158071106	3
TWN	158071170	4
TWN	158071175	2
TWN	158071187	1
TWN	158071193	2
CYP	196070010	3
CYP	196070021	3
CYP	196070026	2
CYP	196070028	4
CYP	196070061	2
CYP	196070064	3
CYP	196070065	4
CYP	196070068	4
CYP	196070071	3
CYP	196070100	3
CYP	196070127	4
CYP	196070142	3
CYP	196070153	3
CYP	196070180	3
CYP	196070188	2
CYP	196070189	4
CYP	196070192	2
CYP	196070197	4
CYP	196070218	4
CYP	196070261	3
CYP	196070281	2
CYP	196070317	2
CYP	196070325	3
CYP	196070326	4
CYP	196070333	3
CYP	196070362	3
CYP	196070378	4
CYP	196070407	3
CYP	196070447	2
CYP	196070472	3
CYP	196070494	4
CYP	196070549	2
CYP	196070644	2
CYP	196070737	3
CYP	196070740	2
CYP	196070742	3
CYP	196070743	3
CYP	196070759	3
CYP	196070775	3
CYP	196070795	3
CYP	196070796	4
CYP	196070855	4
CYP	196070949	3
ECU	218070135	2
ECU	218070140	4
ECU	218070144	3
ECU	218070150	4
ECU	218070189	4
ECU	218070193	3
ECU	218070264	4
ECU	218070275	2
ECU	218070300	2
ECU	218070321	4
ECU	218070334	4
ECU	218070338	3
ECU	218070342	1
ECU	218070354	2
ECU	218070356	3
ECU	218070369	4
ECU	218070379	4
ECU	218070402	2
ECU	218070434	4
ECU	218070435	3
ECU	218070436	3
ECU	218070440	3
ECU	218070459	3
ECU	218070476	3
ECU	218070566	4
ECU	218070570	4
ECU	218070589	3
ECU	218070590	2
ECU	218070594	3
ECU	218070595	2
ECU	218070663	4
ECU	218070679	2
ECU	218070732	3
ECU	218070743	3
ECU	218070789	4
ECU	218070795	4
ECU	218070803	4
ECU	218070874	3
ECU	218070915	2
ECU	218070948	3
ECU	218070988	4
ECU	218071018	3
ECU	218071056	2
ECU	218071072	4
ECU	218071186	2
ETH	231070004	4
ETH	231070005	3
ETH	231070015	1
ETH	231070020	3
ETH	231070021	2
ETH	231070022	3
ETH	231070028	4
ETH	231070032	2
ETH	231070103	4
ETH	231070117	2
ETH	231070164	4
ETH	231070281	3
ETH	231070293	4
ETH	231070322	4
ETH	231070332	3
ETH	231070358	4
ETH	231070415	4
ETH	231070472	4
ETH	231070489	3
ETH	231070505	2
ETH	231070519	3
ETH	231070532	1
ETH	231070562	4
ETH	231070564	4
ETH	231070660	1
ETH	231070691	4
ETH	231070755	2
ETH	231070758	4
ETH	231070801	4
ETH	231070803	1
ETH	231070805	3
ETH	231070847	3
ETH	231070848	3
ETH	231070849	3
ETH	231070887	1
ETH	231070904	3
ETH	231070909	3
ETH	231070937	3
ETH	231070962	4
ETH	231070998	3
ETH	231071007	2
ETH	231071010	3
ETH	231071026	3
ETH	231071045	4
ETH	231071059	3
ETH	231071082	2
ETH	231071089	1
ETH	231071090	4
ETH	231071096	2
ETH	231071104	4
ETH	231071129	2
ETH	231071147	4
ETH	231071154	3
ETH	231071157	3
ETH	231071217	2
DEU	276070001	4
DEU	276070011	2
DEU	276070012	3
DEU	276070044	3
DEU	276070046	2
DEU	276070053	4
DEU	276070072	3
DEU	276070101	3
DEU	276070104	3
DEU	276070106	3
DEU	276070153	3
DEU	276070166	2
DEU	276070167	2
DEU	276070174	3
DEU	276070181	3
DEU	276070209	2
DEU	276070213	3
DEU	276070224	3
DEU	276070230	3
DEU	276070248	2
DEU	276070263	3
DEU	276070275	3
DEU	276070307	2
DEU	276070314	2
DEU	276070315	1
DEU	276070320	3
DEU	276070324	2
DEU	276070325	3
DEU	276070327	2
DEU	276070349	3
DEU	276070363	2
DEU	276070364	3
DEU	276070379	2
DEU	276070407	4
DEU	276070414	3
DEU	276070419	3
DEU	276070420	2
DEU	276070443	4
DEU	276070456	4
DEU	276070466	2
DEU	276070478	3
DEU	276070482	3
DEU	276070485	4
DEU	276070487	4
DEU	276070489	3
DEU	276070495	3
DEU	276070513	3
DEU	276070531	3
DEU	276070533	3
DEU	276070549	2
DEU	276070556	3
DEU	276070564	2
DEU	276070572	3
DEU	276070576	2
DEU	276070588	3
DEU	276070589	3
DEU	276070590	3
DEU	276070592	2
DEU	276070593	2
DEU	276070596	3
DEU	276070626	2
DEU	276070638	3
DEU	276070639	3
DEU	276070650	3
DEU	276070654	3
DEU	276070658	3
DEU	276070660	2
DEU	276070665	4
DEU	276070677	2
DEU	276070680	3
DEU	276070681	3
DEU	276070686	3
DEU	276070689	3
DEU	276070737	2
DEU	276070739	3
DEU	276070741	4
DEU	276070744	4
DEU	276070757	2
DEU	276070763	2
DEU	276070784	2
DEU	276070785	3
DEU	276070788	3
DEU	276070796	4
DEU	276070803	2
DEU	276070820	3
DEU	276070825	4
DEU	276070836	3
DEU	276070841	3
DEU	276070842	3
DEU	276070858	4
DEU	276070861	2
DEU	276070868	3
DEU	276070870	3
DEU	276070874	3
DEU	276070878	2
DEU	276070887	2
DEU	276070888	1
DEU	276070898	4
DEU	276070903	2
DEU	276070910	3
DEU	276070930	3
DEU	276070935	3
DEU	276070949	3
DEU	276070953	3
DEU	276070954	3
DEU	276070966	3
DEU	276070969	2
DEU	276070981	3
DEU	276070991	3
DEU	276071005	3
DEU	276071017	3
DEU	276071020	4
DEU	276071025	3
DEU	276071083	3
DEU	276071091	2
DEU	276071095	2
DEU	276071096	2
DEU	276071113	2
DEU	276071116	3
DEU	276071122	3
DEU	276071137	2
DEU	276071143	3
DEU	276071149	4
DEU	276071175	3
DEU	276071207	2
DEU	276071210	1
DEU	276071225	4
DEU	276071226	2
DEU	276071228	2
DEU	276071234	2
DEU	276071235	3
DEU	276071252	2
DEU	276071292	2
DEU	276071295	2
DEU	276071303	2
DEU	276071305	3
DEU	276071309	2
DEU	276071312	3
DEU	276071315	3
DEU	276071326	2
DEU	276071336	2
DEU	276071344	2
DEU	276071381	2
DEU	276071411	2
DEU	276071422	3
DEU	276071433	2
DEU	276071436	2
DEU	276071462	3
DEU	276071475	3
DEU	276071482	2
DEU	276071483	4
DEU	276071494	3
DEU	276071499	4
DEU	276071520	3
GRC	300070004	4
GRC	300070005	3
GRC	300070006	4
GRC	300070029	4
GRC	300070030	3
GRC	300070055	4
GRC	300070065	2
GRC	300070068	4
GRC	300070071	4
GRC	300070074	3
GRC	300070076	4
GRC	300070093	3
GRC	300070095	4
GRC	300070120	4
GRC	300070123	2
GRC	300070142	3
GRC	300070144	3
GRC	300070161	4
GRC	300070166	3
GRC	300070171	2
GRC	300070175	3
GRC	300070179	3
GRC	300070180	2
GRC	300070185	4
GRC	300070196	2
GRC	300070197	3
GRC	300070242	4
GRC	300070246	4
GRC	300070253	3
GRC	300070254	4
GRC	300070260	2
GRC	300070263	3
GRC	300070265	3
GRC	300070294	3
GRC	300070298	3
GRC	300070311	4
GRC	300070314	4
GRC	300070316	4
GRC	300070320	4
GRC	300070332	3
GRC	300070336	3
GRC	300070363	3
GRC	300070365	2
GRC	300070368	3
GRC	300070398	1
GRC	300070401	2
GRC	300070432	2
GRC	300070443	2
GRC	300070450	2
GRC	300070453	2
GRC	300070454	2
GRC	300070456	2
GRC	300070457	2
GRC	300070486	3
GRC	300070501	3
GRC	300070513	3
GRC	300070515	2
GRC	300070517	3
GRC	300070521	3
GRC	300070522	4
GRC	300070528	4
GRC	300070530	4
GRC	300070533	3
GRC	300070534	3
GRC	300070536	4
GRC	300070537	3
GRC	300070542	3
GRC	300070543	2
GRC	300070548	3
GRC	300070554	2
GRC	300070555	1
GRC	300070564	3
GRC	300070565	1
GRC	300070566	2
GRC	300070577	2
GRC	300070583	3
GRC	300070586	3
GRC	300070587	3
GRC	300070595	3
GRC	300070596	2
GRC	300070603	3
GRC	300070606	3
GRC	300070611	3
GRC	300070613	3
GRC	300070616	4
GRC	300070619	4
GRC	300070622	2
GRC	300070638	2
GRC	300070649	4
GRC	300070651	3
GRC	300070669	2
GRC	300070673	4
GRC	300070675	4
GRC	300070678	3
GRC	300070679	3
GRC	300070703	4
GRC	300070707	3
GRC	300070716	3
GRC	300070726	3
GRC	300070731	2
GRC	300070732	3
GRC	300070738	3
GRC	300070742	2
GRC	300070744	1
GRC	300070749	2
GRC	300070781	4
GRC	300070786	3
GRC	300070791	3
GRC	300070796	3
GRC	300070797	3
GRC	300070806	3
GRC	300070824	3
GRC	300070826	3
GRC	300070845	3
GRC	300070849	3
GRC	300070879	4
GRC	300070883	2
GRC	300070891	4
GRC	300070893	4
GRC	300070904	2
GRC	300070909	2
GRC	300070910	3
GRC	300070952	4
GRC	300070956	4
GRC	300070957	4
GRC	300070966	1
GRC	300070968	3
GRC	300070982	1
GRC	300071003	3
GRC	300071021	3
GRC	300071034	3
GRC	300071039	3
GRC	300071045	3
GRC	300071061	3
GRC	300071063	3
GRC	300071066	3
GRC	300071070	4
GRC	300071076	3
GRC	300071081	3
GRC	300071084	3
GRC	300071085	2
GRC	300071086	3
GRC	300071099	3
GRC	300071102	4
GRC	300071103	4
GRC	300071105	3
GRC	300071117	4
GRC	300071119	4
GRC	300071151	4
GRC	300071160	4
GRC	300071172	2
GRC	300071174	4
GRC	300071175	3
GRC	300071176	3
GRC	300071179	2
GRC	300071183	4
GRC	300071186	4
GRC	300071187	4
GRC	300071188	4
GRC	300071190	3
GRC	300071195	4
GRC	300071196	4
GRC	300071198	3
HKG	344070001	2
HKG	344070005	4
HKG	344070006	3
HKG	344070014	2
HKG	344070018	2
HKG	344070029	2
HKG	344070049	2
HKG	344070062	3
HKG	344070072	3
HKG	344070076	3
HKG	344070078	3
HKG	344070096	2
HKG	344070116	4
HKG	344070120	2
HKG	344070124	4
HKG	344070125	3
HKG	344070126	3
HKG	344070132	2
HKG	344070138	4
HKG	344070139	3
HKG	344070145	3
HKG	344070146	4
HKG	344070147	3
HKG	344070151	2
HKG	344070152	3
HKG	344070156	3
HKG	344070157	3
HKG	344070160	4
HKG	344070164	2
HKG	344070170	3
HKG	344070174	2
HKG	344070211	3
HKG	344070220	2
HKG	344070237	2
HKG	344070244	3
HKG	344070249	3
HKG	344070251	2
HKG	344070254	2
HKG	344070256	2
HKG	344070267	3
HKG	344070290	3
HKG	344070294	3
HKG	344070298	2
HKG	344070312	4
HKG	344070315	2
HKG	344070318	2
HKG	344070321	2
HKG	344070324	2
HKG	344070329	2
HKG	344070345	2
HKG	344070348	1
HKG	344070350	3
HKG	344070353	2
HKG	344070369	2
HKG	344070371	3
HKG	344070374	4
HKG	344070385	1
HKG	344070391	3
HKG	344070393	2
HKG	344070406	2
HKG	344070409	2
HKG	344070420	2
HKG	344070425	1
HKG	344070432	4
HKG	344070434	3
HKG	344070447	3
HKG	344070448	4
HKG	344070464	3
HKG	344070481	3
HKG	344070507	3
HKG	344070509	2
HKG	344070516	3
HKG	344070541	3
HKG	344070570	3
HKG	344070574	3
HKG	344070584	3
HKG	344070585	3
HKG	344070591	2
HKG	344070593	3
HKG	344070595	3
HKG	344070603	1
HKG	344070607	3
HKG	344070614	3
HKG	344070673	2
HKG	344070677	2
HKG	344070681	4
HKG	344070685	4
HKG	344070699	2
HKG	344070753	4
HKG	344070760	1
HKG	344070761	3
HKG	344070780	2
HKG	344070787	3
HKG	344070789	3
HKG	344070828	3
HKG	344070831	3
HKG	344070842	4
HKG	344070850	3
HKG	344070868	3
HKG	344070871	1
HKG	344070892	2
HKG	344070910	1
HKG	344070914	2
HKG	344070915	3
HKG	344070916	3
HKG	344070922	3
HKG	344070933	3
HKG	344070941	4
HKG	344070945	3
HKG	344070946	3
HKG	344070947	3
HKG	344070959	3
HKG	344070969	3
HKG	344070972	3
HKG	344071030	2
IDN	360070010	2
IDN	360070030	2
IDN	360070036	2
IDN	360070037	3
IDN	360070045	3
IDN	360070047	3
IDN	360070052	3
IDN	360070058	2
IDN	360070060	4
IDN	360070137	3
IDN	360070145	2
IDN	360070148	2
IDN	360070154	4
IDN	360070164	3
IDN	360070194	4
IDN	360070198	2
IDN	360070221	2
IDN	360070232	3
IDN	360070246	3
IDN	360070247	3
IDN	360070291	3
IDN	360070292	4
IDN	360070294	2
IDN	360070303	2
IDN	360070317	3
IDN	360070318	1
IDN	360070330	2
IDN	360070333	3
IDN	360070338	2
IDN	360070341	3
IDN	360070344	3
IDN	360070347	2
IDN	360070364	3
IDN	360070367	3
IDN	360070371	4
IDN	360070373	2
IDN	360070384	4
IDN	360070425	3
IDN	360070429	3
IDN	360070502	2
IDN	360070511	4
IDN	360070516	3
IDN	360070524	1
IDN	360070527	3
IDN	360070593	3
IDN	360070597	2
IDN	360070600	1
IDN	360070624	3
IDN	360070639	3
IDN	360070643	4
IDN	360070645	2
IDN	360070650	2
IDN	360070663	3
IDN	360070682	2
IDN	360070685	4
IDN	360070688	2
IDN	360070693	2
IDN	360070706	2
IDN	360070723	3
IDN	360070740	2
IDN	360070761	2
IDN	360070768	3
IDN	360070777	3
IDN	360070784	2
IDN	360070809	3
IDN	360070822	3
IDN	360070823	3
IDN	360070841	4
IDN	360070875	2
IDN	360070888	3
IDN	360070906	3
IDN	360070932	2
IDN	360070940	3
IDN	360070950	2
IDN	360070968	4
IDN	360070972	3
IDN	360070976	3
IDN	360071023	2
IDN	360071052	3
IDN	360071060	2
IDN	360071069	2
IDN	360071088	3
IDN	360071090	2
IDN	360071103	2
IDN	360071118	2
IDN	360071125	2
IDN	360071145	2
IDN	360071157	1
IDN	360071166	2
IDN	360071185	3
IDN	360071220	2
IDN	360071221	1
IDN	360071225	2
IDN	360071249	3
IDN	360071258	3
IDN	360071271	2
IDN	360071281	2
IDN	360071282	2
IDN	360071295	3
IDN	360071297	2
IDN	360071298	2
IDN	360071311	3
IDN	360071337	3
IDN	360071340	2
IDN	360071380	3
IDN	360071396	3
IDN	360071427	2
IDN	360071521	1
IDN	360071523	3
IDN	360071539	4
IDN	360071543	3
IDN	360071547	1
IDN	360071556	4
IDN	360071557	1
IDN	360071565	1
IDN	360071584	2
IDN	360071585	2
IDN	360071590	1
IDN	360071598	2
IDN	360071601	2
IDN	360071610	2
IDN	360071621	2
IDN	360071629	3
IDN	360071630	2
IDN	360071649	2
IDN	360071668	1
IDN	360071684	3
IDN	360071688	2
IDN	360071726	4
IDN	360071730	2
IDN	360071733	2
IDN	360071739	3
IDN	360071740	3
IDN	360071768	2
IDN	360071769	3
IDN	360071770	4
IDN	360071781	3
IDN	360071804	2
IDN	360071826	3
IDN	360071834	2
IDN	360071836	4
IDN	360071843	3
IDN	360071849	2
IDN	360071901	1
IDN	360071903	2
IDN	360071909	4
IDN	360071918	3
IDN	360071922	1
IDN	360071924	4
IDN	360071926	3
IDN	360071935	3
IDN	360071982	3
IDN	360071984	2
IDN	360071991	3
IDN	360072018	1
IDN	360072036	1
IDN	360072064	3
IDN	360072065	2
IDN	360072072	2
IDN	360072078	3
IDN	360072089	4
IDN	360072183	2
IDN	360072203	3
IDN	360072205	4
IDN	360072207	2
IDN	360072215	1
IDN	360072231	2
IDN	360072251	2
IDN	360072283	3
IDN	360072286	1
IDN	360072287	2
IDN	360072288	3
IDN	360072304	4
IDN	360072323	2
IDN	360072330	1
IDN	360072339	3
IDN	360072340	2
IDN	360072341	3
IDN	360072363	4
IDN	360072420	1
IDN	360072427	4
IDN	360072434	3
IDN	360072449	2
IDN	360072485	1
IDN	360072491	1
IDN	360072494	2
IDN	360072601	4
IDN	360072603	3
IDN	360072609	2
IDN	360072629	3
IDN	360072631	4
IDN	360072655	2
IDN	360072677	2
IDN	360072679	3
IDN	360072686	3
IDN	360072700	1
IDN	360072701	3
IDN	360072718	2
IDN	360072727	4
IDN	360072745	2
IDN	360072763	3
IDN	360072764	3
IDN	360072819	2
IDN	360072843	2
IDN	360072850	2
IDN	360072855	1
IDN	360072904	3
IDN	360072911	4
IDN	360072912	3
IDN	360072926	2
IDN	360072953	4
IDN	360072975	2
IDN	360073014	2
IDN	360073016	3
IDN	360073019	3
IDN	360073084	3
IDN	360073128	1
IDN	360073165	3
IRN	364071769	4
IRN	364071743	3
IRN	364071825	3
IRN	364071275	4
IRN	364072007	4
IRN	364071360	1
IRN	364072358	4
IRN	364071600	4
IRN	364072031	4
IRN	364072181	4
IRN	364072421	4
IRN	364071373	4
IRN	364072248	4
IRN	364071700	4
IRN	364072276	3
IRN	364072515	4
IRN	364071742	4
IRN	364072857	3
IRN	364071435	4
IRN	364072334	4
IRN	364071709	3
IRN	364071764	4
IRN	364072341	3
IRN	364071966	4
IRN	364071575	4
IRN	364071691	4
IRN	364071371	3
IRN	364071952	4
IRN	364072275	2
IRN	364071272	3
IRN	364071778	3
IRN	364071890	4
IRN	364072510	4
IRN	364071097	4
IRN	364071093	1
IRN	364071750	3
IRN	364071988	1
IRN	364072601	3
IRN	364072714	4
IRN	364072564	4
IRN	364072196	3
IRN	364072308	3
IRN	364072430	3
IRN	364072064	4
IRN	364071508	4
IRN	364071690	4
IRN	364072743	2
IRN	364072309	4
IRN	364071315	4
IRN	364072690	3
IRN	364072818	3
IRN	364071391	4
IRN	364071650	4
IRN	364071908	3
IRN	364071920	4
IRN	364072434	4
IRN	364072765	4
IRN	364071320	4
IRN	364072156	3
IRN	364072596	1
IRN	364071036	4
IRN	364072811	2
IRN	364071465	3
IRN	364072499	4
IRN	364072392	3
IRN	364072800	4
IRN	364072335	4
IRN	364071280	4
IRN	364071597	3
IRN	364071967	2
IRN	364072416	3
IRN	364072445	3
IRN	364072793	4
IRN	364071232	3
IRN	364071529	3
IRN	364072070	4
IRN	364072561	2
IRN	364072783	4
IRN	364071340	2
IRN	364071347	4
IRN	364071425	3
IRN	364071518	4
IRN	364071532	3
IRN	364071538	4
IRN	364071624	4
IRN	364071854	4
IRN	364072006	4
IRN	364072050	4
IRN	364072057	4
IRN	364072576	3
IRN	364072590	4
IRN	364071039	4
IRN	364072781	4
IRN	364071012	4
IRN	364071692	4
IRN	364072285	1
IRN	364071018	3
IRN	364071061	3
IRN	364071079	4
IRN	364071128	4
IRN	364071227	4
IRN	364071266	4
IRN	364071476	4
IRN	364071491	4
IRN	364071539	4
IRN	364071623	4
IRN	364071693	1
IRN	364071782	4
IRN	364071926	2
IRN	364071987	3
IRN	364072056	3
IRN	364072102	3
IRN	364072124	3
IRN	364072142	3
IRN	364072143	3
IRN	364072173	4
IRN	364072175	3
IRN	364072188	3
IRN	364072405	4
IRN	364072567	4
IRN	364072579	4
IRN	364072631	4
IRN	364072639	4
IRN	364072737	3
IRN	364072785	4
JPN	392070006	4
JPN	392070027	3
JPN	392070035	3
JPN	392070049	3
JPN	392070054	3
JPN	392070068	2
JPN	392070081	3
JPN	392070100	2
JPN	392070111	2
JPN	392070117	3
JPN	392070148	2
JPN	392070181	3
JPN	392070186	2
JPN	392070187	3
JPN	392070208	3
JPN	392070211	2
JPN	392070237	2
JPN	392070240	3
JPN	392070261	3
JPN	392070274	2
JPN	392070290	4
JPN	392070327	2
JPN	392070331	4
JPN	392070333	3
JPN	392070335	2
JPN	392070339	3
JPN	392070374	2
JPN	392070379	3
JPN	392070410	2
JPN	392070493	3
JPN	392070505	2
JPN	392070527	4
JPN	392070544	3
JPN	392070546	2
JPN	392070547	2
JPN	392070550	3
JPN	392070557	2
JPN	392070564	3
JPN	392070565	3
JPN	392070585	1
JPN	392070626	3
JPN	392070627	3
JPN	392070629	2
JPN	392070633	3
JPN	392070641	3
JPN	392070688	2
JPN	392070721	2
JPN	392070732	2
JPN	392070755	3
JPN	392070772	2
JPN	392070775	2
JPN	392070778	3
JPN	392070780	3
JPN	392070801	2
